competition_structure_id,competition_structure_name,enqueued_time_utc,is_live,is_most_recent,qualification_status,ranking,statistic_type,team_id,team_name_short,value,fdh_inserttimestamp,fdh_updatetimestamp,fdh_deletetimestamp,fdh_fullrecordhash
288903,Group B,2024-10-22 21:59:00.000 Z,false,true,Qualified,2,GoalsFor,1916472,USA,8,2024-10-17 03:19:42.866 Z,2024-10-23 03:17:22.470 Z,,2ce3c5c63f11ae81d0e65d46a7221ea8
288903,Group B,2024-10-22 21:59:00.000 Z,false,true,Qualified,2,MatchesDrawn,1916472,USA,0,2024-10-17 03:19:42.866 Z,2024-10-23 03:17:22.470 Z,,56322dc6ba59544ad96fa72befa02eee
288903,Group B,2024-10-22 21:59:00.000 Z,false,true,Qualified,2,MatchesLost,1916472,USA,1,2024-10-17 03:19:42.866 Z,2024-10-23 03:17:22.470 Z,,792911b656db5b982de5a926a6145a6f
288903,Group B,2024-10-22 21:59:00.000 Z,false,true,Qualified,2,MatchesPlayed,1916472,USA,3,2024-10-17 03:19:42.866 Z,2024-10-23 03:17:22.470 Z,,e66b963dde7177630c346bceb063c6fd
288903,Group B,2024-10-22 21:59:00.000 Z,false,true,Qualified,2,MatchesWon,1916472,USA,2,2024-10-17 03:19:42.866 Z,2024-10-23 03:17:22.470 Z,,77aaa2479b71a1780cf46a11e8428742
288903,Group B,2024-10-22 21:59:00.000 Z,false,true,Qualified,2,Points,1916472,USA,6,2024-10-17 03:19:42.866 Z,2024-10-23 03:17:22.470 Z,,ba6fb7c10f0f60f929984f7d5c34a838
288903,Group B,2024-10-22 21:59:00.000 Z,false,true,Qualified,2,TeamConductScore,1916472,USA,-2,2024-10-17 03:19:42.866 Z,2024-10-23 03:17:22.470 Z,,6151c40307cd8645c687f9df2394ea4a
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,GoalsAgainst,1914188,Korea DPR,1,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,650d2ee64d5e988b929984a487d21297
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,GoalsDifference,1914188,Korea DPR,6,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,e97f3ca34ad5f1999da4cd9414d2575a
288901,Group C,2024-10-21 01:07:36.000 Z,false,true,Qualified,1,GoalsFor,1914188,Korea DPR,7,2024-10-18 03:20:42.031 Z,2024-10-21 03:24:59.082 Z,,533a077eadef14e586f2380227f36557
